brgyDesc,muncity,province,region,zipCode
Zone 3 Pob. (Lalaud),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Zone 4 Pob. (Town Proper),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Zone 5 Pob. (Bo. Barikir),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Zone 6 Pob. (Sinapangan),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Zone 7 Pob. (Baliling),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Zone 1 Pob. (Nalasin),Bangued (Capital),Abra,CAR - Cordillera Administrative Region,2800
Amti,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Bao-yan,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Danac East,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Dao-angan,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Dumagas,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Kilong-Olao,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Poblacion (Boliney),Boliney,Abra,CAR - Cordillera Administrative Region,2815
Danac West,Boliney,Abra,CAR - Cordillera Administrative Region,2815
Abang,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Bangbangcag,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Bangcagan,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Banglolao,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Bugbog,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Calao,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Dugong,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Labon,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Layugan,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Madalipay,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Pagala,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Palaquio,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Pakiling,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Patoc,Bucay,Abra,CAR - Cordillera Administrative Region,2805
North Poblacion,Bucay,Abra,CAR - Cordillera Administrative Region,2805
South Poblacion,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Quimloong,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Salnec,Bucay,Abra,CAR - Cordillera Administrative Region,2805
San Miguel,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Siblong,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Tabiog,Bucay,Abra,CAR - Cordillera Administrative Region,2805
Ducligan,Bucloc,Abra,CAR - Cordillera Administrative Region,2817
Labaan,Bucloc,Abra,CAR - Cordillera Administrative Region,2817
Lingay,Bucloc,Abra,CAR - Cordillera Administrative Region,2817
Lamao (Pob.),Bucloc,Abra,CAR - Cordillera Administrative Region,2817
Ableg,Daguioman,Abra,CAR - Cordillera Administrative Region,2816
Cabaruyan,Daguioman,Abra,CAR - Cordillera Administrative Region,2816
Pikek,Daguioman,Abra,CAR - Cordillera Administrative Region,2816
Tui (Pob.),Daguioman,Abra,CAR - Cordillera Administrative Region,2816
Abaquid,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Cabaruan,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Caupasan (Pob.),Danglas,Abra,CAR - Cordillera Administrative Region,2825
Danglas,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Nagaparan,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Padangitan,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Pangal,Danglas,Abra,CAR - Cordillera Administrative Region,2825
Bayaan,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Cabaroan,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Calumbaya,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Cardona,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Isit,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Kimmalaba,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Libtec,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Lub-lubba,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Mudiit,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Namit-ingan,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Pacac,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Poblacion,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Salucag,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Talogtog,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Taping,Dolores,Abra,CAR - Cordillera Administrative Region,2801
Benben (Bonbon),La Paz,Abra,CAR - Cordillera Administrative Region,2826
Bulbulala,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Buli,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Canan (Gapan),La Paz,Abra,CAR - Cordillera Administrative Region,2826
Liguis,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Malabbaga,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Mudeng,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Pidipid,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Poblacion,La Paz,Abra,CAR - Cordillera Administrative Region,2826
San Gregorio,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Toon,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Udangan,La Paz,Abra,CAR - Cordillera Administrative Region,2826
Bacag,Lacub,Abra,CAR - Cordillera Administrative Region,2821
Buneg,Lacub,Abra,CAR - Cordillera Administrative Region,2821
Guinguinabang,Lacub,Abra,CAR - Cordillera Administrative Region,2821
Lan-ag,Lacub,Abra,CAR - Cordillera Administrative Region,2821
Pacoc,Lacub,Abra,CAR - Cordillera Administrative Region,2821
Poblacion (Talampac),Lacub,Abra,CAR - Cordillera Administrative Region,2821
Aguet,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Bacooc,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Balais,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Cayapa,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Dalaguisen,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Laang,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Lagben,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Laguiben,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Nagtipulan,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Nagtupacan,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Paganao,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Pawa,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Poblacion,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Presentar,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
San Isidro,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Tagodtod,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Taping,Lagangilang,Abra,CAR - Cordillera Administrative Region,2802
Ba-i,Lagayan,Abra,CAR - Cordillera Administrative Region,2824
Collago,Lagayan,Abra,CAR - Cordillera Administrative Region,2824
Pang-ot,Lagayan,Abra,CAR - Cordillera Administrative Region,2824
Poblacion,Lagayan,Abra,CAR - Cordillera Administrative Region,2824
Pulot,Lagayan,Abra,CAR - Cordillera Administrative Region,2824
Baac,Langiden,Abra,CAR - Cordillera Administrative Region,2807
Dalayap (Nalaas),Langiden,Abra,CAR - Cordillera Administrative Region,2807
Mabungtot,Langiden,Abra,CAR - Cordillera Administrative Region,2807
Malapaao,Langiden,Abra,CAR - Cordillera Administrative Region,2807
Poblacion,Langiden,Abra,CAR - Cordillera Administrative Region,2807
Quillat,Langiden,Abra,CAR - Cordillera Administrative Region,2807
Bonglo (Patagui),Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Bulbulala,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Cawayan,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Domenglay,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Lenneng,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Mapisla,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Mogao,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Nalbuan,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Poblacion,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Subagan,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Tumalip,Licuan-Baay (Licuan),Abra,CAR - Cordillera Administrative Region,2819
Ampalioc,Luba,Abra,CAR - Cordillera Administrative Region,2813
Barit,Luba,Abra,CAR - Cordillera Administrative Region,2813
Gayaman,Luba,Abra,CAR - Cordillera Administrative Region,2813
Lul-luno,Luba,Abra,CAR - Cordillera Administrative Region,2813
Luzong,Luba,Abra,CAR - Cordillera Administrative Region,2813
Nagbukel-Tuquipa,Luba,Abra,CAR - Cordillera Administrative Region,2813
Poblacion,Luba,Abra,CAR - Cordillera Administrative Region,2813
Sabnangan,Luba,Abra,CAR - Cordillera Administrative Region,2813
Bayabas,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Binasaran,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Buanao,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Dulao,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Duldulao,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Gacab,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Lat-ey,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Malibcong (Pob.),Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Mataragan,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Pacgued,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Taripan,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Umnap,Malibcong,Abra,CAR - Cordillera Administrative Region,2820
Catacdegan Viejo,Manabo,Abra,CAR - Cordillera Administrative Region,2810
Luzong,Manabo,Abra,CAR - Cordillera Administrative Region,2810
Ayyeng (Pob.),Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Jose Norte,Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Jose Sur,Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Juan Norte,Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Juan Sur,Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Ramon East,Manabo,Abra,CAR - Cordillera Administrative Region,2810
San Ramon West,Manabo,Abra,CAR - Cordillera Administrative Region,2810
Santo Tomas,Manabo,Abra,CAR - Cordillera Administrative Region,2810
Catacdegan Nuevo,Manabo,Abra,CAR - Cordillera Administrative Region,2810
Dumayco,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Lusuac,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Namarabar,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Patiao,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Malamsit (Pau-Malamsit),Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Poblacion,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Riang (Tiang),Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Santa Rosa,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Tattawa,Penarrubia,Abra,CAR - Cordillera Administrative Region,2804
Alinaya,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Arab,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Garreta,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Immuli,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Laskig,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Naguirayan,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Monggoc,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Pamutic,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Pangtud,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Poblacion East,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Poblacion West,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
San Diego,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Sulbec,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Suyo (Malidong),Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Yuyeng,Pidigan,Abra,CAR - Cordillera Administrative Region,2806
Bolbolo,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Brookside,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Ocup,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Dalit,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Dintan,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Gapang,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Kinabiti,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Maliplipit,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Nagcanasan,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Nanangduan,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Narnara,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Pang-ot,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Patad,Pilar,Abra,CAR - Cordillera Administrative Region,2812
Poblacion,Pilar,Abra,CAR - Cordillera Administrative Region,2812
San Juan East,Pilar,Abra,CAR - Cordillera Administrative Region,2812
